,Date,Description,Location,Reference,Link,SourceID,Ref2,Ref3,Country,City,Original_Location,ApproximateLatLons
49,01/01/1034,"A strange ovoid-shaped object of fire color crossed the sky of Europe. It went from south to east and changed direction before disappearing to the west. This fact was reported by the German humanist Hartmann Schaeden in an incunable written in 1493. On this document, which would now be in the possession of the Verdun museum, one can apparently see a representation of the UFO. A kind of cylinder or cigar surrounded by flames, flying over a verdant countryside. (1034 (or 1043?))",EUROPE,like a comet???,"Michel BOUGARD: ""La chronique des OVNI"" - Delarge 1977 p. 66",Overmeire_49,"[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",,EUROPE,,EUROPE,"(51.5074, -0.1278)"
50,01/01/1067,"""...coming from Normandy, several members of a crew perished at sea in the English Channel... A fire shone and burned superbly in the air. It came close to the ground and illuminated it for some time. Then, it departed, rose very high and then shot into the waters. In many places it burned woods and crops. In Northumberland this fire was seen twice in the year..","At sea, in the English Channel","Michel BOUGARD: ""La chronique des OVNI"" - Delarge 1977 p. 66","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_50,,,AT SEA,IN THE ENGLISH CHANNEL,"At sea, in the English Channel",
51,07/01/1096,"""...ten lights arranged in a straight line flew over the Japanese territory..."" (1096, July-August)",JAPAN,"Michel BOUGARD: ""La chronique des OVNI"" - Delarge 1977 p. 66","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_51,,,JAPAN,TOKYO,JAPAN,"(36.2048, 138.2529)"
52,01/01/1098,"""Cavalry forces in the sky near Worms""","GERMANY, Worms","Michel BOUGARD: ""The Chronicle of UFOs"" - Delarge 1977 p. 67","Meland 2, no. 5",Overmeire_52,"[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",,GERMANY,WORMS,"GERMANY, Worms","(51.1657, 10.4515)"
53,01/01/1100,"Under Emperor Emmanuel Comnene, a Saracen, Georges of Trebizoade (or of Trabson) tries to fly in Constantinople, in the presence of the Sultan of Turkey. He kills himself. (1100's)","TURKEY, CONSTANTINOPLE","""La conquête de l'air, chronologie..."" A. Van Hoorebeeck - éd. Marabout Université 1967, p. 14","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_53,,,TURKEY,CONSTANTINOPLE,"TURKEY, CONSTANTINOPLE","(38.9637, 35.2433)"
54,01/01/1104,"""Torches of fire, burning streaks and flying lights were often seen in the sky at that time. There were some that looked like swarms of butterflies or small glowing worms of a strange kind. They flew in the sky and hid the light of the Sun as if it were clouds."" (Christiane PIENS: ""Les Ovni du passé"" - Marabout 1977 - p.46: Great Britain) Wolfart notes that in Switzerland, in 1104, ""torches...etc.""",Great Britain or SWITZERLAND?,"""Dossiers OVNI"", ed. Marshall Cavendish, Paris 1998, Hors série, p.3","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_54,,,GREAT,BRITAIN OR SWITZERLAND?,Great Britain or SWITZERLAND?,
55,01/01/1123,"In Geoffrey of Monmouth's chronicle there is mention of observations in London of ""ships at anchor between the clouds"".","GREAT BRITAIN, London","Michel BOUGARD: ""The Chronicle of UFOs"" - Delarge 1977 p.67","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_55,,,GREAT BRITAIN,LONDON,"GREAT BRITAIN, London","(51.5074, -0.1278)"
56,01/01/1125,"For three nights, starting at midnight, a man of fire was said to have run from one birch tree to another. Georg Miltenburger, who lived near a hop field near Railbach, Freienstein district, explained that the figure had first appeared on Sunday night, between 11:00 PM and midnight, quite far from him: he was nevertheless able to count all the figure's ribs. Many other people saw him on the crest of the hills as he ran in all directions. He spat fire from his nose and mouth. (Michel BOUGARD, Inforespace n° 23, p. 35) That year, one night, a man of fire haunted the mountain like an apparition; it was just midnight. The man went from one birch tree to another, setting them on fire, the guard declared that he looked like a bright fire. He did the same thing for three nights, and that was it.",GERMANY,"Jean FERGUSON: ""Les Humanoïdes..."" ed. Leméac, Ottawa, 1977, p.17, citing Raymond Drake","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_56,,,GERMANY,BERLIN,GERMANY,"(51.1657, 10.4515)"
57,01/01/1130,"""Two flaming flying dragons"" passed over Prague. (1130 and 1142)",CZECHOSLOVAKIA: Prague.,"Henry DURRANT: ""The Black Book of UFOs"" - Laffont 1970 -p. 56","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_57,,,CZECHOSLOVAKIA:,PRAGUE.,CZECHOSLOVAKIA: Prague.,
58,01/01/1133,"A group of clerics from Laon were travelling from town to town in Wessex, carrying with them the relics of the Virgin Mary, which allowed them to perform miraculous healings. Upon arriving in the town of Christchurch in Hampshire, they were astonished to see a dragon emerge from the sea ""breathing fire from its nostrils"".","ENGLAND, Christchurch, Hampshire","""UFO Files"", ed. Marshall Cavendish, Paris 1998, Special Issue, p. 3, 4","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_58,,,ENGLAND,"CHRISTCHURCH, HAMPSHIRE","ENGLAND, Christchurch, Hampshire",
59,01/01/1138,"A dwarf was captured in the cellar of a German monastery. He was completely black and spoke no language. He was released to see what he would do. He returned to the cellar where he was found, lifted a stone and entered a tunnel that no one was able to follow him into. The tunnel was sealed with a cross and that was the end of it.",GERMANY (unspecified),"Jacques BERGIER: ""Les E.T. dans l'Histoire"" - J'AI LU - 1970 - p. 166, 167","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_59,,,GERMANY,(UNSPECIFIED),GERMANY (unspecified),"(51.1657, 10.4515)"
60,01/01/1160,Olivier de Malmesbury wants to reenact Icarus' flight; he jumps from the top of a tower; he glides for a distance of 120 steps and breaks his legs upon landing.,GREAT BRITAIN,"""The Conquest of the Air, Chronology..."" A. Van Hoorebeeck - Ed. Marabout Université 1967, p. 14","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_60,,,GREAT BRITAIN,,GREAT BRITAIN,"(51.5074, -0.1278)"
61,03/09/1170,"12th century chronicler Ralph Niger recounts that an ""incredibly large dragon"" was observed, leaving the Earth to fly into the air. The air was set ablaze by its action and a house was burned to ashes, along with its outbuildings.","ENGLAND, St Ostwyth (Sussex)","""UFO Files"", ed. Marshall Cavendish, Paris 1998, Special Issue, p. 4","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_61,,,ENGLAND,ST OSTWYTH (SUSSEX),"ENGLAND, St Ostwyth (Sussex)",
62,10/27/1180,"Some chronicles report that on that day, a bright object similar to a clay pot took off in the middle of the night from a mountain in Kyushu and headed northeast towards Mount Fukuhara. The object suddenly changed course, flew south and disappeared leaving a luminous trail.",JAPAN,"Michel BOUGARD: ""The Chronicle of UFOs"" - Delarge 1977 p.68","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_62,,,JAPAN,TOKYO,JAPAN,"(36.2048, 138.2529)"
63,08/09/1186,"Benedict of Peterborough in his ""Gesta Regis Henrici Secundum"" reports that at the ninth hour of the day (around 2 pm) the sky suddenly opened and both the laity and the clergy of the abbey saw a very long and astonishingly large cross. The apparition lasted until midnight.<br/><br/> Walther of Hemingford, chronicler and canon of Gisburn, also reports the event in his ""Chronica"" but places it in 1189, specifying that the cross was bright and white like silk. William of Newburgh, on the other hand, also places the event in 1189 but in Dunstaple this time, on the road to London and adds ""one hour after noon the Emblem of the Lord and the shape of a crucified man were seen"". But this is not the end of these mysterious crosses. The archives of the Dunstable abbey obviously report the majestic passage of an immense cross, high in the sky, from east to west, but this time the observation was made in 1217.","GREAT BRITAIN, Dunstable (county of Betford)","Michel BOUGARD: ""La chronique des OVNI"" - Delarge 1977 p.68-69","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_63,,,GREAT BRITAIN,DUNSTABLE (COUNTY OF BETFORD),"GREAT BRITAIN, Dunstable (county of Betford)","(55.3781, -3.436)"
66,01/01/1212,"A young boy, Etienne de Cloyes, heard voices urging him to gather fifty thousand children to set up the pathetic Children's Crusade. They left to fight against the infidels and all disappeared. The explanation given is that they were taken as slaves. [note from vog: Keel seems to be blaming other forces for the disappearance of the children...]",FRANCE,"Excerpt from John Keel's book; found in ""Coscon Files"" Internet, 5.1.1997","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_66,,,FRANCE,PARIS,FRANCE,"(46.2276, 2.2137)"
67,01/01/1218,"In 1218 both in Cologne and Munster and in Leyde, a formation of three crosses was seen crossing the sky.","GERMANY, Cologne and Munster","Michel BOUGARD: ""La chronique des OVNI"" - Delarge 1977 p.68-69","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_67,,,GERMANY,COLOGNE AND MUNSTER,"GERMANY, Cologne and Munster","(51.1657, 10.4515)"
68,01/01/1218,A blue cross was even seen above Friesland at the same time.,"NETHERLANDS, Friesland","Michel BOUGARD: ""La chronique des OVNI"" - Delarge 1977 p.68-69","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_68,,,NETHERLANDS,FRIESLAND,"NETHERLANDS, Friesland",
69,09/01/1224,"Brother Leon, companion of Francis of Assisi, saw a ball of fire descend on Mount Alverne. The same night Leon found Francis in ecstasy talking aloud to an invisible interlocutor. (September 1224)","ITALY, Alverne","Christiane PIENS: ""Les Ovni du passé"" - Marabout 1977 - p. 48","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_69,,,ITALY,ALVERNE,"ITALY, Alverne","(41.8719, 12.5674)"
70,01/01/1232,"Ogdai, son of Genghis Khan, was marching south when he came upon the walls of Pien King. There, he had the greatest surprise of his life. The defenders possessed two secret weapons. One was a real thunder that shook the skies, in Chinese: ""chin-tien-loui"", the other, worse, flying fire arrows, not simple arrows dipped in flaming pitch but authentic rockets that their wand allowed them to shoot from a bow. The thunder of the firecrackers and the flashes of the rockets spread terror among Ogdai's horde.","CHINA, Pien King, (Honan)","""Assault on Space"" Georges H. Gallet, ed. of Modern Thought, p. 18, 19","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_70,,,CHINA,"PIEN KING, (HONAN)","CHINA, Pien King, (Honan)","(35.8617, 104.1954)"
71,09/24/1235,"While General Yosistsume was camping with his army, lights appeared here and there in the sky, swirling towards the southwest and leaving trails. The phenomenon lasted until the next morning and at the request of the general, an investigation was immediately launched to shed light on the mystery. The explanation came quickly: according to the scientists consulted, it was a rather rare natural phenomenon, namely ""it was the wind that made the stars move"".",JAPAN,"Michel BOUGARD: ""La chronique des OVNI"" - Delarge 1977 p.69","[_Mini catalogue chronologique des observations OVNI_, by Godelieve Van Overmeire](https://web.archive.org/web/20060107070423/http://users.skynet.be/sky84985/chrono.html)",Overmeire_71,,,JAPAN,TOKYO,JAPAN,"(36.2048, 138.2529)"
